"electorate","province_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","incumbent","candidate_gender","prelim_winner","final_winner"
"General","16","8309011","65","Noor Muhammad Nikkhwa","نور محمد نيکخواه","No","Male","No","No"
"General","16","307007","66","Masooma Yaqeen","معصومه یقین","No","Female","No","No"
"General","16","8296149","67","Abdul Jalil Porshur","عبدالجلیل پرشور","No","Male","No","No"
"General","16","8301404","68","Alhaj Muhammad  Zahir Nazarzai Shinwari","الحاج محمد ظاهر نظرزی شینواری","No","Male","No","No"
"General","16","2049502","69","Sar Malim Mahmood Shah Farigzai","سرمعلم محمود شاه فرینگ زی","No","Male","No","No"
"General","16","7554179","70","Muhammad Zahir Ghani Zada A.K.A Qand Agha","محمد ظاهر غنی زاده مشهور به قند آغا","No","Male","No","Yes"
"General","16","6984239","71","Pahlawan Yahya","پهلوان یحی","No","Male","No","No"
"General","16","2031554","72","Maulawi Saraj ‐ud‐ Din Seerat","مولوی سراج الدین سیرت","No","Male","No","No"
"General","16","6984238","73","Eng. Muhammad Asim","انجینر محمد عاصم","Yes","Male","No","No"
"General","16","6984227","74","Hajji Jalal ‐ud‐ Din Bajgahi","حاجی جلال الدین باجگاهی","No","Male","No","No"
"General","16","260953","75","Malek Ahmad Nikzad","ملک احمد نیکزاد","No","Male","No","No"
"General","16","6984215","76","Eng. Habib ‐ur‐ Rahman Habib","انجینر حبیب الرحمن حبیب","No","Male","No","No"
"General","16","8914174","77","Muhammad Azim Muhsini","محمد عظیم محسنی","No","Male","Yes","Yes"
"General","16","26984229","78","Ghulam Raza Safdari","غلام رضا صفدری","No","Male","No","No"
"General","16","8296433","79","Hajji Ashuqullah Wafa","حاجی عاشق الله وفا","No","Male","Yes","No"
"General","16","100306373","80","Dr. Ghulam Rasol Safari","داکتر غلام رسول صفری","No","Male","No","No"
"General","16","8805609","81","Maulawi Abdul Haq Muzhari","مولوی عبدالحق  مظهری","Yes","Male","No","No"
"General","16","2164819","82","Ustad Muhammad Noor Shirzad","استاد محمد نور شیرزاد","No","Male","No","No"
"General","16","6984216","83","Obaidullah Rameen","عبید الله رامین","No","Male","Yes","Yes"
"General","16","6984218","84","Abdul Wahid Hamidi","عبدالاحد حمیدی","No","Male","No","No"
"General","16","6984248","85","Agha Mir Ghafoori","آغا میر غفوری","No","Male","No","No"
"General","16","7107492","86","Abdul Fatah Danishfar","عبدالفتاح دانشفر","No","Male","No","No"
"General","16","8330721","87","Maulawi Abdul Qayum Qayumi","مولوی عبدالقیوم قیومی","No","Male","No","No"
"General","16","8331925","88","Hajji Javid Ahmad","حاجی جاوید احمد","No","Male","No","No"
"General","16","7420692","89","Abdullah Seddiqi","عبدالله صدیقی","No","Male","No","No"
"General","16","6984234","90","Dr. Mahdi","داکتر مهدی","No","Male","Yes","Yes"
"General","16","12265956","91","Seddiqa A.K.A Zohra","صدیقه معروف به زهرا","No","Female","No","No"
"General","16","6984243","92","Fazal ‐ul‐ Haq Andarabi","فضل الحق اندرابی","No","Male","No","No"
"General","16","12347436","93","Bismillah Sharifi","بسم الله شریفی","No","Male","No","No"
"General","16","12219582","94","Saif ‐ur‐ Rahman Rasooli","سیف الرحمن  رسولی","No","Male","No","No"
"General","16","6984233","95","Mahbooba Andarabi","محبوبه اندرابی","No","Female","No","No"
"General","16","100905117","96","Makhdoom Khalil Ahmad Khenjani","مخدوم خلیل احمد خنجانی","No","Male","No","No"
"General","16","8337202","97","Dr. Naramgoy","دوکتور نرمگوی","No","Male","No","No"
"General","16","12901096","98","Wakeel Sayed Agha","وکیل سید آغا","Yes","Male","No","No"
"General","16","2163062","99","Hajji Sayed Ismayel Akhlaqi","حاجی سید اسمعیل اخلاقی","No","Male","No","No"
"General","16","6984241","100","Alhaj Shir Muhammad Abid","الحاج شیر محمد عابد","No","Male","No","No"
"General","16","6606506","101","Jamila Ghorbandi","جمیله غوربندی","No","Female","No","No"
"General","16","7413959","102","Abdulullah Ahad Por","عبدالالله احد پور","No","Male","No","No"
"General","16","6984246","103","Rahmatullah Wahidi","رحمت الله واحدی","No","Male","No","No"
"General","16","972761","104","Muhammad Tahir Gardoon","محمد طاهر گردون","No","Male","No","No"
"General","16","6984201","105","Shir Khan","شیر خان","No","Male","No","No"
"General","16","6984226","106","Qazi Najeebullah Akbari","قاضی نجیب الله اکبری","No","Male","No","No"
"General","16","2040134","107","Malim Amar ‐ud‐ Din Khairi","معلم امرالدین خیری","No","Male","No","No"
"General","16","3190421","108","Ghulam Muhammad Ghubar","غلام محمد غبار","No","Male","No","No"
"General","16","7107603","109","Dr. Mahai Din Paykan Haidari","دکتر محی الدین پیکان حیدری","No","Male","No","No"
"General","16","1389129","110","Mir Haidar Andarabi","مير حيدر انداربی","No","Male","No","No"
"General","16","6984214","111","Rahimullah Samandar","رحیم الله سمندر","No","Male","No","No"
"General","16","2801887","112","Eng. Zalmay Zaheer","انجینر زلمی ذهیر","No","Male","No","No"
"General","16","4140338","113","Din Muhammad Nasrullahi","دین محمد نصراللهی","No","Male","No","No"
"General","16","12376720","114","Dr. Abdul Wakeel Qayumi","داکتر عبدالوکیل قیومی","No","Male","No","No"
"General","16","6984254","115","Dr. Jamila Oriakhil","داکتر جمیله اوریاخیل","No","Female","No","No"
"General","16","7564567","116","Alhaj Muhibullah Muhaqiq","الحاج محب الله محقق","No","Male","No","No"
"General","16","6606503","117","Zuhra Chopan","زهره چوپان","No","Female","No","No"
"General","16","7124627","118","Muhammad Hussain","محمد حسین","No","Male","No","No"
"General","17","8352219","1","Dr. Sayed Badakhsh","دوکتورسید بدخش","No","Male","No","No"
"General","17","4092706","2","Bibi Fatima Hofiani","بی بی فاطمه هوفیانی","No","Female","No","No"
"General","17","8927225","3","Shaista Baz Nasiri","شایسته باز ناصری","No","Male","Yes","Yes"
"General","17","4100592","4","Dr. Zelgai Nizam","داکتر زلگی نظام","No","Male","No","No"
"General","17","8352225","5","Noor ‐ud‐ Din Beg","نور الدین بیگ","No","Male","No","No"
"General","17","8352202","6","Faiz ‐ur‐ Rahman Rahmani","فیض الرحمن رحمانی","No","Male","No","No"
"General","17","309230","7","Fariha Batar Beg","فریحه باتر بیک","No","Female","No","No"
"General","17","4092543","8","Zarghoona Hassan","زرغونه حسن","No","Female","No","No"
"General","17","428258","9","Khuwaja Shireen","خواجه شیرین","No","Male","No","No"
"General","17","8352201","10","Alhaj Muhammad Sami Aymaq","الحاج محمدسمیع ایماق","No","Male","No","No"
"General","17","5897725","11","Fida Muhammad Mal","فدا محمد مل","No","Male","No","No"
"General","17","3151411","12","Najeebullah Nabeel","نجیب الله نبیل","No","Male","No","No"
"General","17","8352226","13","Yama Khan","یماخان","No","Male","No","No"
"General","17","8352209","14","Shukria Paykan Ahmadi","شکریه پیکان احمدی","No","Female","Yes","Yes"
"General","17","8628908","15","Abdul Wodood Payman","عبدالودود پیمان","No","Male","Yes","Yes"
"General","17","8352223","16","Muhammad Gul Sahab Zada","محمد گل صاحب زاده","No","Male","No","No"
"General","17","147411","17","Alhaj Amam Qul Sabir","الحاج امام قل صابر","No","Male","No","No"
"General","17","13656405","18","Saranwal  Muhammad Maroof Mukhtar","څارنوال محمد معروف مختار","No","Male","No","No"
"General","17","739313","19","Wakil Muhammad Amin","وکیل محمد امین","Yes","Male","No","No"
"General","17","3138519","20","Farishta Hashim Zada","فرشته  هاشمزاده","No","Female","No","No"
"General","17","138357","21","Fahima Farhat","فهیمه فرحت","No","Female","No","No"
"General","17","7413632","22","Abdul Razaq Qaram Qull","عبدالرازق قرمقول","No","Male","No","No"
"General","17","3956033","23","Dr. Habiba Arfan","داکتر حبیبه عرفان","No","Female","No","No"
"General","17","7183933","24","Eng. Ajmal Khan Hotak","انجینر اجمل خان هوتک","No","Male","No","No"
"General","17","8352211","25","Sayed Dawood Nadiri","سید داود نادری","No","Male","Yes","Yes"
"General","17","4436621","26","Hajji Malik Muhammad Zakhil","حاجی ملک محمد ذاخیل","No","Male","No","No"
"General","17","3108159","27","Hajji Muhammad Omar Khan","حاجی محمد عمر خان","No","Male","No","No"
"General","17","8352210","28","Dr. Fatima Aziz","داکتر فاطمه عزیز","Yes","Female","Yes","Yes"
"General","17","2049239","29","Alhaj Assadullah Omar Khil","الحاج اسد الله عمر خیل","No","Male","No","No"
"General","17","2042460","30","Ustad Matiullah Dihati","استاد مطیع الله دهاتی","No","Male","No","No"
"General","17","4685858","31","Saranwal Barat  Muhammad Omar Khil","څارنوال برات محمد عمر خیل","No","Male","No","No"
"General","17","8352215","32","Qari Rahmatullah","قاری رحمت الله","Yes","Male","No","No"
"General","17","3152923","33","Muhammad Akbar Noori","محمداکبر نوری","No","Male","No","No"
"General","17","9651090","34","Alhaj Maulawi Abdullah Qurlaq","الحاج مولوی عبدالله قرلق","No","Male","No","No"
"General","17","660112","35","Fazal Kareem Aymaq","فضل کریم ایماق","Yes","Male","No","No"
"General","17","8352206","36","Alhaj Qari Islam Mujahid","الحاج قاری اسلام مجاهد","No","Male","No","No"
"General","17","3956006","37","Dr. Ghulam Habib","داکتر غلام حبیب","No","Male","No","No"
"General","17","8352224","38","Nizam ‐ud‐ Din","نظام الدین","No","Male","No","No"
"General","17","6866696","39","Hajji Shir Muhammad Arab","حاجی شیر محمد عرب","No","Male","No","No"
"General","17","3596716","40","Hajji Abdul Jameel Samadi","حاجی عبدالجلیل صمدی","No","Male","No","No"
"General","17","8352228","41","Alhaj Rahim ‐ud‐ Din Tayeb","الحاج رحم الدین طیب","No","Male","No","No"
"General","17","4413528","42","Mushtaq Hussain Ali Zada","مشتاق حسین علی زاده","No","Male","No","No"
"General","17","8368102","43","Alhaj Maulawi Haq Murad Hamid","الحاج مولوی حق مراد حامد","No","Male","No","No"
"General","17","1633341","44","Dr. Juma Bawari","محمد جمعه باوری","No","Male","No","No"
"General","17","8352227","45","Dr. Dad Ali","داکتر داد علی","No","Male","No","No"
"General","17","100259853","46","Puhanmal  Muhammad Moieen Mrastial","پوهنمل محمد معین مرستیال","Yes","Male","No","No"
"General","17","102729466","47","General Aymaq","جنرال ایماق","No","Male","No","No"
"General","17","6189298","48","Eng. Wali Muhammad Akseer","انجنیر ولی محمد اکسیر","No","Male","No","No"
"General","17","3604345","49","Muhammad Musa Rahimi","محمد موسی رحیمی","No","Male","No","No"
"General","17","4121601","50","Noorullah Arzbegi","نورالله عرضبیگی","No","Male","No","No"
"General","17","12520623","51","Rahila Sarwari","راحله سروری","No","Female","No","No"
"General","17","8352217","52","Habib Ahmad Fazal","حبیب احمد فضل","No","Male","No","No"
"General","17","2031120","53","Hajji  Muhammadullah Wardak","حاجی محمدالله وردگ","No","Male","No","No"
"General","17","8352214","54","Karimullah Amran Kashani","کریم الله عمران کشانی","No","Male","No","No"
"General","17","2031119","55","Hajji Abdul Rawoof Ibrahimi","حاجی عبدالروف ابراهیمی","Yes","Male","Yes","Yes"
"General","17","3956012","56","Alhaj Nazari Turkmani","الحاج نظری ترکمن","No","Male","Yes","Yes"
"General","17","100263565","57","Alhaj Maulawi Dost Muhammad","الحاج مولوی دوست محمد","No","Male","No","No"
"General","17","8380916","58","Ghulam Qadir Rahimi","غلام قادر رحیمی","No","Male","No","No"
"General","17","14312945","59","Ustad Sadat","استاد سادات","No","Male","No","No"
"General","17","8352230","60","Dr. Abdullah Shikib","داکتر عبدالله شکیب","No","Male","No","No"
"General","17","3625892","61","Muhammad Dawoud Nik Pai","محمد داود نیک پی","No","Male","No","No"
"General","17","2031060","62","Hajji Sayed Mukhtar Agha Sadat Sabiri","حاجی سید مختار اغا  سادات صابری","No","Male","No","No"
"General","17","8352229","63","Eng. Muhammad Omar","انجنیر محمد عمر","Yes","Male","No","No"
"General","17","141013","64","Muzhgan Arqbeki","مژگان عرضبیگی","No","Female","No","No"
"General","17","8352207","65","Safar Muhammad Kakar","صفر محمد کاکړ","No","Male","No","No"
"General","17","3159466","66","Ghulam Rasool Alizada","غلام رسول علیزاده","No","Male","No","No"
"General","17","102734879","67","Bashir Ahmad Khan Kunduzwal","بشیراحمد خان کندزوال","No","Male","No","No"
"General","17","3602000","68","Raiesa Hussain Khil","ریسه حسین خیل","No","Female","No","No"
"General","17","755632","69","Abdul Ghafar Sadid","عبدالغفار سدید","No","Male","No","No"
"General","17","262715","70","Abdul Hadi Faizi","عبدالهادی فیضی","No","Male","No","No"
