"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"14","1419","1419211","1419211-01","01","M"
"14","1419","1419211","1419211-02","02","F"
"14","1419","1419212","1419212-01","01","M"
"14","1419","1419212","1419212-02","02","F"
"14","1420","1420213","1420213-01","01","M"
"14","1420","1420213","1420213-02","02","M"
"14","1420","1420213","1420213-03","03","F"
"14","1420","1420214","1420214-01","01","M"
"14","1420","1420214","1420214-02","02","M"
"14","1420","1420214","1420214-03","03","F"
"14","1420","1420215","1420215-01","01","M"
"14","1420","1420215","1420215-02","02","M"
"14","1420","1420215","1420215-03","03","F"
"14","1420","1420216","1420216-01","01","M"
"14","1420","1420216","1420216-02","02","F"
"14","1420","1420217","1420217-01","01","M"
"14","1420","1420217","1420217-02","02","M"
"14","1420","1420217","1420217-03","03","F"
"14","1420","1420218","1420218-01","01","M"
"14","1420","1420218","1420218-02","02","M"
"14","1420","1420218","1420218-03","03","F"
"14","1420","1420219","1420219-01","01","M"
"14","1420","1420219","1420219-02","02","F"
"14","1420","1420220","1420220-01","01","M"
"14","1420","1420220","1420220-02","02","M"
"14","1420","1420221","1420221-01","01","M"
"14","1420","1420221","1420221-02","02","F"
"14","1421","1421222","1421222-01","01","M"
"14","1421","1421222","1421222-02","02","F"
"14","1421","1421223","1421223-01","01","M"
"14","1421","1421223","1421223-02","02","F"
"14","1421","1421224","1421224-01","01","M"
"14","1421","1421224","1421224-02","02","M"
"14","1421","1421224","1421224-03","03","F"
"14","1421","1421225","1421225-01","01","M"
"14","1421","1421225","1421225-02","02","F"
"14","1421","1421227","1421227-01","01","M"
"14","1421","1421227","1421227-02","02","M"
"14","1421","1421227","1421227-03","03","F"
"14","1421","1421228","1421228-01","01","K"
"14","1421","1421228","1421228-02","02","K"
"14","1421","1421228","1421228-03","03","K"
"14","1422","1422229","1422229-01","01","M"
"14","1422","1422229","1422229-02","02","M"
"14","1422","1422229","1422229-03","03","M"
"14","1422","1422229","1422229-04","04","F"
"14","1422","1422230","1422230-02","02","F"
"14","1422","1422232","1422232-01","01","M"
"14","1422","1422232","1422232-02","02","F"
"14","1422","1422233","1422233-01","01","M"
"14","1422","1422233","1422233-02","02","M"
"14","1422","1422234","1422234-01","01","M"
"14","1422","1422234","1422234-02","02","M"
"14","1422","1422234","1422234-03","03","F"
"14","1422","1422234","1422234-04","04","F"
"14","1422","1422235","1422235-02","02","M"
"14","1422","1422235","1422235-03","03","F"
"14","1422","1422235","1422235-04","04","F"
"14","1422","1422236","1422236-01","01","M"
"14","1422","1422236","1422236-02","02","M"
"14","1422","1422236","1422236-03","03","F"
"14","1422","1422237","1422237-01","01","M"
"14","1422","1422237","1422237-02","02","M"
"14","1422","1422237","1422237-03","03","F"
"14","1423","1423238","1423238-01","01","M"
"14","1423","1423238","1423238-02","02","F"
"14","1423","1423239","1423239-01","01","M"
"14","1423","1423239","1423239-02","02","F"
"14","1423","1423240","1423240-01","01","M"
"14","1423","1423240","1423240-02","02","F"
"14","1423","1423241","1423241-01","01","M"
"14","1423","1423241","1423241-02","02","F"
"14","1423","1423242","1423242-02","02","F"
"14","1423","1423243","1423243-01","01","M"
"14","1423","1423243","1423243-02","02","F"
"14","1423","1423244","1423244-01","01","M"
"14","1423","1423244","1423244-02","02","F"
"14","1423","1423245","1423245-01","01","M"
"14","1423","1423245","1423245-02","02","F"
"14","1424","1424246","1424246-01","01","M"
"14","1424","1424246","1424246-02","02","M"
"14","1424","1424246","1424246-03","03","F"
"14","1424","1424247","1424247-01","01","M"
"14","1424","1424247","1424247-02","02","F"
"14","1424","1424248","1424248-02","02","M"
"14","1424","1424248","1424248-03","03","F"
"14","1424","1424249","1424249-01","01","M"
"14","1424","1424249","1424249-02","02","M"
"14","1424","1424249","1424249-03","03","F"
"14","1424","1424250","1424250-02","02","M"
"14","1424","1424251","1424251-01","01","M"
"14","1424","1424251","1424251-02","02","F"
"14","1424","1424252","1424252-01","01","M"
"14","1424","1424252","1424252-02","02","F"
"14","1425","1425253","1425253-01","01","M"
"14","1425","1425253","1425253-02","02","M"
"14","1425","1425253","1425253-03","03","F"
"14","1425","1425254","1425254-01","01","M"
"14","1425","1425254","1425254-02","02","M"
"14","1425","1425254","1425254-03","03","F"
"14","1425","1425255","1425255-02","02","F"
"14","1425","1425256","1425256-01","01","M"
"14","1425","1425256","1425256-02","02","M"
"14","1425","1425256","1425256-03","03","F"
"14","1425","1425257","1425257-01","01","M"
"14","1425","1425257","1425257-02","02","F"
"14","1425","1425258","1425258-01","01","M"
"14","1425","1425258","1425258-02","02","M"
"14","1425","1425258","1425258-03","03","F"
"14","1425","1425259","1425259-01","01","M"
"14","1425","1425259","1425259-02","02","M"
"14","1425","1425259","1425259-03","03","F"
"14","1425","1425260","1425260-01","01","M"
"14","1425","1425260","1425260-02","02","M"
"14","1425","1425260","1425260-03","03","F"
"14","1426","1426268","1426268-01","01","M"
"14","1426","1426268","1426268-02","02","M"
"14","1426","1426268","1426268-03","03","F"
"14","1426","1426269","1426269-01","01","M"
"14","1426","1426269","1426269-02","02","M"
"14","1426","1426269","1426269-03","03","F"
"14","1426","1426270","1426270-01","01","M"
"14","1426","1426270","1426270-02","02","M"
"14","1426","1426270","1426270-03","03","F"
"14","1426","1426271","1426271-01","01","M"
"14","1426","1426271","1426271-02","02","M"
"14","1426","1426271","1426271-03","03","F"
"14","1426","1426272","1426272-01","01","M"
"14","1426","1426272","1426272-02","02","M"
"14","1426","1426272","1426272-03","03","F"
"14","1426","1426273","1426273-01","01","M"
"14","1426","1426273","1426273-02","02","M"
"14","1426","1426273","1426273-03","03","F"
"14","1426","1426274","1426274-01","01","M"
"14","1426","1426274","1426274-02","02","F"
"14","1426","1426275","1426275-01","01","M"
"14","1426","1426275","1426275-02","02","M"
"14","1426","1426275","1426275-03","03","F"
"14","1427","1427262","1427262-01","01","M"
"14","1427","1427262","1427262-02","02","F"
"14","1427","1427263","1427263-01","01","M"
"14","1427","1427263","1427263-02","02","F"
"14","1427","1427264","1427264-01","01","M"
"14","1427","1427264","1427264-02","02","F"
"14","1427","1427266","1427266-01","01","M"
"14","1427","1427266","1427266-02","02","F"
"14","1427","1427267","1427267-01","01","M"
"14","1427","1427267","1427267-02","02","F"
"14","1428","1428276","1428276-01","01","M"
"14","1428","1428276","1428276-02","02","M"
"14","1428","1428276","1428276-03","03","F"
"14","1428","1428277","1428277-01","01","M"
"14","1428","1428277","1428277-02","02","M"
"14","1428","1428277","1428277-03","03","F"
"14","1428","1428278","1428278-01","01","M"
"14","1428","1428278","1428278-02","02","M"
"14","1428","1428278","1428278-03","03","F"
"14","1428","1428279","1428279-01","01","M"
"14","1428","1428279","1428279-02","02","F"
"14","1428","1428280","1428280-01","01","M"
"14","1428","1428280","1428280-02","02","F"
"14","1428","1428281","1428281-01","01","M"
"14","1428","1428281","1428281-02","02","F"
"14","1428","1428282","1428282-01","01","M"
"14","1428","1428282","1428282-02","02","F"
"15","1501","1501001","1501001-01","01","M"
"15","1501","1501001","1501001-02","02","M"
"15","1501","1501001","1501001-03","03","F"
"15","1501","1501002","1501002-01","01","M"
"15","1501","1501002","1501002-02","02","M"
"15","1501","1501002","1501002-03","03","F"
"15","1501","1501002","1501002-04","04","F"
"15","1501","1501003","1501003-01","01","M"
"15","1501","1501003","1501003-02","02","M"
"15","1501","1501003","1501003-03","03","M"
"15","1501","1501003","1501003-04","04","M"
"15","1501","1501003","1501003-05","05","F"
"15","1501","1501003","1501003-06","06","F"
"15","1501","1501004","1501004-01","01","M"
"15","1501","1501004","1501004-02","02","M"
"15","1501","1501004","1501004-03","03","F"
"15","1501","1501005","1501005-01","01","M"
"15","1501","1501005","1501005-02","02","M"
"15","1501","1501005","1501005-03","03","F"
"15","1501","1501006","1501006-01","01","M"
"15","1501","1501006","1501006-02","02","M"
"15","1501","1501006","1501006-03","03","M"
"15","1501","1501006","1501006-04","04","M"
"15","1501","1501006","1501006-05","05","F"
"15","1501","1501006","1501006-06","06","F"
"15","1501","1501007","1501007-01","01","M"
"15","1501","1501007","1501007-02","02","M"
"15","1501","1501007","1501007-03","03","F"
"15","1501","1501008","1501008-01","01","M"
"15","1501","1501008","1501008-02","02","M"
"15","1501","1501008","1501008-03","03","F"
"15","1501","1501009","1501009-01","01","M"
"15","1501","1501009","1501009-02","02","M"
"15","1501","1501009","1501009-03","03","F"
"15","1501","1501009","1501009-04","04","F"
"15","1501","1501010","1501010-01","01","M"
"15","1501","1501010","1501010-02","02","M"
"15","1501","1501010","1501010-03","03","M"
"15","1501","1501010","1501010-04","04","M"
"15","1501","1501010","1501010-05","05","F"
"15","1501","1501010","1501010-06","06","F"
"15","1501","1501011","1501011-01","01","M"
"15","1501","1501011","1501011-02","02","M"
"15","1501","1501011","1501011-03","03","M"
"15","1501","1501011","1501011-04","04","M"
"15","1501","1501011","1501011-05","05","M"
"15","1501","1501011","1501011-06","06","F"
"15","1501","1501011","1501011-07","07","F"
"15","1501","1501011","1501011-08","08","F"
"15","1501","1501012","1501012-01","01","M"
"15","1501","1501012","1501012-02","02","M"
"15","1501","1501012","1501012-03","03","M"
"15","1501","1501012","1501012-04","04","M"
"15","1501","1501012","1501012-05","05","F"
"15","1501","1501012","1501012-06","06","F"
"15","1501","1501012","1501012-07","07","F"
"15","1501","1501012","1501012-08","08","F"
"15","1501","1501013","1501013-01","01","M"
"15","1501","1501013","1501013-02","02","M"
"15","1501","1501013","1501013-03","03","F"
"15","1501","1501013","1501013-04","04","F"
"15","1501","1501014","1501014-01","01","M"
"15","1501","1501014","1501014-02","02","M"
"15","1501","1501014","1501014-03","03","M"
"15","1501","1501014","1501014-04","04","M"
"15","1501","1501014","1501014-05","05","F"
"15","1501","1501014","1501014-06","06","F"
"15","1501","1501015","1501015-01","01","M"
"15","1501","1501015","1501015-02","02","M"
"15","1501","1501015","1501015-03","03","F"
"15","1501","1501015","1501015-04","04","F"
"15","1501","1501016","1501016-01","01","M"
"15","1501","1501016","1501016-02","02","M"
"15","1501","1501016","1501016-03","03","F"
"15","1501","1501016","1501016-04","04","F"
"15","1501","1501017","1501017-01","01","M"
"15","1501","1501017","1501017-02","02","M"
"15","1501","1501017","1501017-03","03","F"
"15","1501","1501018","1501018-01","01","M"
"15","1501","1501018","1501018-02","02","M"
"15","1501","1501018","1501018-03","03","M"
"15","1501","1501018","1501018-04","04","M"
"15","1501","1501018","1501018-05","05","F"
"15","1501","1501018","1501018-06","06","F"
"15","1501","1501019","1501019-01","01","M"
"15","1501","1501019","1501019-02","02","M"
"15","1501","1501019","1501019-03","03","F"
"15","1501","1501019","1501019-04","04","F"
"15","1501","1501020","1501020-01","01","M"
"15","1501","1501020","1501020-02","02","M"
"15","1501","1501020","1501020-03","03","F"
"15","1501","1501021","1501021-01","01","M"
"15","1501","1501021","1501021-02","02","M"
"15","1501","1501021","1501021-03","03","M"
"15","1501","1501021","1501021-04","04","F"
"15","1501","1501022","1501022-01","01","M"
"15","1501","1501022","1501022-02","02","M"
"15","1501","1501022","1501022-03","03","M"
"15","1501","1501022","1501022-04","04","M"
"15","1501","1501022","1501022-05","05","F"
"15","1501","1501022","1501022-06","06","F"
"15","1501","1501023","1501023-01","01","M"
"15","1501","1501023","1501023-02","02","M"
"15","1501","1501023","1501023-03","03","F"
"15","1501","1501024","1501024-01","01","M"
"15","1501","1501024","1501024-02","02","M"
"15","1501","1501024","1501024-03","03","M"
"15","1501","1501024","1501024-04","04","F"
"15","1501","1501024","1501024-05","05","F"
"15","1501","1501024","1501024-06","06","F"
"15","1501","1501025","1501025-01","01","M"
"15","1501","1501025","1501025-02","02","M"
"15","1501","1501025","1501025-03","03","F"
"15","1501","1501026","1501026-01","01","M"
"15","1501","1501026","1501026-02","02","F"
"15","1501","1501027","1501027-01","01","M"
"15","1501","1501027","1501027-02","02","F"
"15","1501","1501028","1501028-01","01","M"
"15","1501","1501028","1501028-02","02","F"
"15","1501","1501028","1501028-03","03","K"
"15","1501","1501029","1501029-01","01","M"
"15","1501","1501029","1501029-02","02","M"
"15","1501","1501029","1501029-03","03","F"
"15","1501","1501030","1501030-01","01","M"
"15","1501","1501030","1501030-02","02","M"
"15","1501","1501030","1501030-03","03","F"
"15","1501","1501031","1501031-01","01","M"
"15","1501","1501031","1501031-02","02","M"
"15","1501","1501031","1501031-03","03","F"
"15","1501","1501032","1501032-01","01","M"
"15","1501","1501032","1501032-02","02","M"
"15","1501","1501032","1501032-03","03","F"
"15","1501","1501032","1501032-04","04","F"
"15","1501","1501033","1501033-01","01","M"
"15","1501","1501033","1501033-02","02","M"
"15","1501","1501033","1501033-03","03","F"
"15","1501","1501034","1501034-01","01","M"
"15","1501","1501034","1501034-02","02","F"
"15","1501","1501183","1501183-01","01","M"
"15","1501","1501183","1501183-02","02","M"
"15","1501","1501183","1501183-03","03","F"
"15","1501","1501184","1501184-01","01","M"
"15","1501","1501184","1501184-02","02","M"
"15","1501","1501184","1501184-03","03","F"
"15","1501","1501185","1501185-01","01","M"
"15","1501","1501185","1501185-02","02","F"
"15","1501","1501186","1501186-01","01","M"
"15","1501","1501186","1501186-02","02","F"
"15","1502","1502035","1502035-01","01","M"
"15","1502","1502035","1502035-02","02","M"
"15","1502","1502035","1502035-03","03","F"
"15","1502","1502036","1502036-01","01","M"
"15","1502","1502036","1502036-02","02","M"
"15","1502","1502036","1502036-03","03","F"
"15","1502","1502037","1502037-01","01","M"
"15","1502","1502037","1502037-02","02","F"
"15","1502","1502038","1502038-01","01","M"
"15","1502","1502038","1502038-02","02","F"
"15","1502","1502039","1502039-01","01","M"
"15","1502","1502039","1502039-02","02","F"
"15","1502","1502187","1502187-01","01","M"
"15","1502","1502187","1502187-02","02","F"
"15","1503","1503040","1503040-01","01","M"
"15","1503","1503040","1503040-02","02","M"
"15","1503","1503040","1503040-04","04","F"
"15","1503","1503040","1503040-05","05","F"
"15","1503","1503041","1503041-01","01","M"
"15","1503","1503041","1503041-02","02","M"
"15","1503","1503041","1503041-03","03","M"
"15","1503","1503041","1503041-04","04","M"
"15","1503","1503041","1503041-05","05","F"
"15","1503","1503041","1503041-06","06","F"
"15","1503","1503042","1503042-01","01","M"
"15","1503","1503042","1503042-02","02","M"
"15","1503","1503042","1503042-03","03","M"
"15","1503","1503042","1503042-04","04","F"
"15","1503","1503042","1503042-05","05","F"
"15","1503","1503043","1503043-01","01","M"
"15","1503","1503043","1503043-02","02","M"
"15","1503","1503043","1503043-03","03","F"
"15","1503","1503043","1503043-04","04","F"
"15","1503","1503044","1503044-01","01","M"
"15","1503","1503044","1503044-02","02","M"
"15","1503","1503044","1503044-03","03","M"
"15","1503","1503044","1503044-04","04","F"
"15","1503","1503044","1503044-05","05","F"
"15","1503","1503044","1503044-06","06","F"
"15","1503","1503045","1503045-01","01","M"
"15","1503","1503045","1503045-02","02","F"
"15","1503","1503188","1503188-01","01","M"
"15","1503","1503188","1503188-02","02","F"
"15","1503","1503189","1503189-01","01","M"
"15","1503","1503189","1503189-02","02","M"
