"province_code","district_code","pc_code","ps_code","ps_number","ps_type","results_status","reporting_results","pre_prelim_invalidated_votes","final_votes","prelim_votes","net_prelim_final_change"
"22","2214","2214198","2214198-03","03","F","FINAL","YES",7,465,469,-4
"22","2214","2214198","2214198-03","03","F","PRELIMINARY","YES",7,465,469,-4
"22","2214","2214198","2214198-04","04","F","FINAL","YES",6,349,352,-3
"22","2214","2214198","2214198-04","04","F","PRELIMINARY","YES",6,349,352,-3
"23","2301","2301001","2301001-01","01","M","FINAL","YES",17,578,578,0
"23","2301","2301001","2301001-01","01","M","PRELIMINARY","YES",17,578,578,0
"23","2301","2301001","2301001-02","02","M","FINAL","YES",20,579,580,-1
"23","2301","2301001","2301001-02","02","M","PRELIMINARY","YES",20,579,580,-1
"23","2301","2301001","2301001-03","03","M","FINAL","YES",16,581,584,-3
"23","2301","2301001","2301001-03","03","M","PRELIMINARY","YES",16,581,584,-3
"23","2301","2301001","2301001-04","04","M","FINAL","YES",27,573,573,0
"23","2301","2301001","2301001-04","04","M","PRELIMINARY","YES",27,573,573,0
"23","2301","2301002","2301002-01","01","F","FINAL","YES",61,533,535,-2
"23","2301","2301002","2301002-01","01","F","PRELIMINARY","YES",61,533,535,-2
"23","2301","2301002","2301002-02","02","F","FINAL","YES",36,561,561,0
"23","2301","2301002","2301002-02","02","F","PRELIMINARY","YES",36,561,561,0
"23","2301","2301002","2301002-03","03","F","FINAL","YES",30,568,568,0
"23","2301","2301002","2301002-03","03","F","PRELIMINARY","YES",30,568,568,0
"23","2301","2301003","2301003-01","01","M","FINAL","YES",12,402,402,0
"23","2301","2301003","2301003-01","01","M","PRELIMINARY","YES",12,402,402,0
"23","2301","2301003","2301003-02","02","M","FINAL","YES",7,444,444,0
"23","2301","2301003","2301003-02","02","M","PRELIMINARY","YES",7,444,444,0
"23","2301","2301003","2301003-03","03","F","FINAL","YES",16,485,485,0
"23","2301","2301003","2301003-03","03","F","PRELIMINARY","YES",16,485,485,0
"23","2301","2301004","2301004-01","01","M","FINAL","YES",0,268,268,0
"23","2301","2301004","2301004-01","01","M","PRELIMINARY","YES",0,268,268,0
"23","2301","2301004","2301004-02","02","M","FINAL","YES",0,239,239,0
"23","2301","2301004","2301004-02","02","M","PRELIMINARY","YES",0,239,239,0
"23","2301","2301004","2301004-03","03","F","FINAL","YES",3,580,580,0
"23","2301","2301004","2301004-03","03","F","PRELIMINARY","YES",3,580,580,0
"23","2301","2301005","2301005-01","01","M","FINAL","YES",8,209,209,0
"23","2301","2301005","2301005-01","01","M","PRELIMINARY","YES",8,209,209,0
"23","2301","2301005","2301005-02","02","M","FINAL","YES",5,264,264,0
"23","2301","2301005","2301005-02","02","M","PRELIMINARY","YES",5,264,264,0
"23","2301","2301005","2301005-03","03","F","FINAL","YES",10,438,438,0
"23","2301","2301005","2301005-03","03","F","PRELIMINARY","YES",10,438,438,0
"23","2301","2301006","2301006-01","01","M","FINAL","YES",9,365,365,0
"23","2301","2301006","2301006-01","01","M","PRELIMINARY","YES",9,365,365,0
"23","2301","2301006","2301006-02","02","M","FINAL","YES",20,434,434,0
"23","2301","2301006","2301006-02","02","M","PRELIMINARY","YES",20,434,434,0
"23","2301","2301006","2301006-03","03","F","FINAL","NO",NA,NA,NA,NA
"23","2301","2301006","2301006-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"23","2301","2301007","2301007-01","01","M","FINAL","YES",22,324,324,0
"23","2301","2301007","2301007-01","01","M","PRELIMINARY","YES",22,324,324,0
"23","2301","2301007","2301007-02","02","M","FINAL","YES",7,321,321,0
"23","2301","2301007","2301007-02","02","M","PRELIMINARY","YES",7,321,321,0
"23","2301","2301007","2301007-03","03","F","FINAL","YES",16,552,552,0
"23","2301","2301007","2301007-03","03","F","PRELIMINARY","YES",16,552,552,0
"23","2301","2301008","2301008-01","01","M","FINAL","YES",14,185,185,0
"23","2301","2301008","2301008-01","01","M","PRELIMINARY","YES",14,185,185,0
"23","2301","2301008","2301008-02","02","M","FINAL","YES",4,266,266,0
"23","2301","2301008","2301008-02","02","M","PRELIMINARY","YES",4,266,266,0
"23","2301","2301008","2301008-03","03","F","FINAL","YES",7,100,100,0
"23","2301","2301008","2301008-03","03","F","PRELIMINARY","YES",7,100,100,0
"23","2301","2301009","2301009-01","01","M","FINAL","YES",11,364,364,0
"23","2301","2301009","2301009-01","01","M","PRELIMINARY","YES",11,364,364,0
"23","2301","2301009","2301009-02","02","M","FINAL","YES",2,310,311,-1
"23","2301","2301009","2301009-02","02","M","PRELIMINARY","YES",2,310,311,-1
"23","2301","2301009","2301009-03","03","F","FINAL","YES",20,579,579,0
"23","2301","2301009","2301009-03","03","F","PRELIMINARY","YES",20,579,579,0
"23","2301","2301010","2301010-01","01","M","FINAL","YES",5,269,269,0
"23","2301","2301010","2301010-01","01","M","PRELIMINARY","YES",5,269,269,0
"23","2301","2301010","2301010-02","02","M","FINAL","YES",13,327,328,-1
"23","2301","2301010","2301010-02","02","M","PRELIMINARY","YES",13,327,328,-1
"23","2301","2301010","2301010-03","03","F","FINAL","YES",12,251,251,0
"23","2301","2301010","2301010-03","03","F","PRELIMINARY","YES",12,251,251,0
"23","2301","2301011","2301011-01","01","M","FINAL","YES",3,223,223,0
"23","2301","2301011","2301011-01","01","M","PRELIMINARY","YES",3,223,223,0
"23","2301","2301011","2301011-02","02","M","FINAL","YES",9,339,339,0
"23","2301","2301011","2301011-02","02","M","PRELIMINARY","YES",9,339,339,0
"23","2301","2301011","2301011-03","03","M","FINAL","YES",5,261,261,0
"23","2301","2301011","2301011-03","03","M","PRELIMINARY","YES",5,261,261,0
"23","2301","2301011","2301011-04","04","F","FINAL","YES",10,272,273,-1
"23","2301","2301011","2301011-04","04","F","PRELIMINARY","YES",10,272,273,-1
"23","2301","2301012","2301012-01","01","M","FINAL","YES",3,217,217,0
"23","2301","2301012","2301012-01","01","M","PRELIMINARY","YES",3,217,217,0
"23","2301","2301012","2301012-02","02","M","FINAL","YES",4,146,146,0
"23","2301","2301012","2301012-02","02","M","PRELIMINARY","YES",4,146,146,0
"23","2301","2301012","2301012-03","03","F","FINAL","YES",9,264,264,0
"23","2301","2301012","2301012-03","03","F","PRELIMINARY","YES",9,264,264,0
"23","2301","2301013","2301013-01","01","M","FINAL","YES",9,471,472,-1
"23","2301","2301013","2301013-01","01","M","PRELIMINARY","YES",9,471,472,-1
"23","2301","2301013","2301013-02","02","M","FINAL","YES",14,385,385,0
"23","2301","2301013","2301013-02","02","M","PRELIMINARY","YES",14,385,385,0
"23","2301","2301013","2301013-03","03","F","FINAL","NO",NA,NA,NA,NA
"23","2301","2301013","2301013-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"23","2301","2301014","2301014-01","01","M","FINAL","YES",10,290,290,0
"23","2301","2301014","2301014-01","01","M","PRELIMINARY","YES",10,290,290,0
"23","2301","2301014","2301014-02","02","M","FINAL","YES",17,232,232,0
"23","2301","2301014","2301014-02","02","M","PRELIMINARY","YES",17,232,232,0
"23","2301","2301014","2301014-03","03","F","FINAL","YES",23,195,196,-1
"23","2301","2301014","2301014-03","03","F","PRELIMINARY","YES",23,195,196,-1
"23","2301","2301015","2301015-01","01","M","FINAL","YES",28,167,167,0
"23","2301","2301015","2301015-01","01","M","PRELIMINARY","YES",28,167,167,0
"23","2301","2301015","2301015-02","02","M","FINAL","YES",2,116,117,-1
"23","2301","2301015","2301015-02","02","M","PRELIMINARY","YES",2,116,117,-1
"23","2301","2301015","2301015-03","03","F","FINAL","YES",4,37,37,0
"23","2301","2301015","2301015-03","03","F","PRELIMINARY","YES",4,37,37,0
"23","2301","2301016","2301016-01","01","M","FINAL","YES",8,297,297,0
"23","2301","2301016","2301016-01","01","M","PRELIMINARY","YES",8,297,297,0
"23","2301","2301016","2301016-02","02","M","FINAL","YES",5,256,256,0
"23","2301","2301016","2301016-02","02","M","PRELIMINARY","YES",5,256,256,0
"23","2301","2301016","2301016-03","03","M","FINAL","YES",3,197,197,0
"23","2301","2301016","2301016-03","03","M","PRELIMINARY","YES",3,197,197,0
"23","2301","2301016","2301016-04","04","F","FINAL","YES",27,384,384,0
"23","2301","2301016","2301016-04","04","F","PRELIMINARY","YES",27,384,384,0
"23","2301","2301017","2301017-01","01","M","FINAL","YES",9,178,178,0
"23","2301","2301017","2301017-01","01","M","PRELIMINARY","YES",9,178,178,0
"23","2301","2301017","2301017-02","02","M","FINAL","YES",3,158,158,0
"23","2301","2301017","2301017-02","02","M","PRELIMINARY","YES",3,158,158,0
"23","2301","2301017","2301017-03","03","F","FINAL","YES",7,223,223,0
"23","2301","2301017","2301017-03","03","F","PRELIMINARY","YES",7,223,223,0
"23","2301","2301018","2301018-01","01","M","FINAL","YES",7,215,215,0
"23","2301","2301018","2301018-01","01","M","PRELIMINARY","YES",7,215,215,0
"23","2301","2301018","2301018-02","02","M","FINAL","YES",4,233,233,0
"23","2301","2301018","2301018-02","02","M","PRELIMINARY","YES",4,233,233,0
"23","2301","2301018","2301018-03","03","F","FINAL","YES",9,168,168,0
"23","2301","2301018","2301018-03","03","F","PRELIMINARY","YES",9,168,168,0
"23","2301","2301019","2301019-01","01","M","FINAL","YES",3,244,244,0
"23","2301","2301019","2301019-01","01","M","PRELIMINARY","YES",3,244,244,0
"23","2301","2301019","2301019-02","02","M","FINAL","YES",4,141,141,0
"23","2301","2301019","2301019-02","02","M","PRELIMINARY","YES",4,141,141,0
"23","2301","2301019","2301019-03","03","F","FINAL","YES",7,155,155,0
"23","2301","2301019","2301019-03","03","F","PRELIMINARY","YES",7,155,155,0
"23","2302","2302020","2302020-01","01","M","FINAL","YES",6,213,213,0
"23","2302","2302020","2302020-01","01","M","PRELIMINARY","YES",6,213,213,0
"23","2302","2302020","2302020-02","02","M","FINAL","YES",8,177,177,0
"23","2302","2302020","2302020-02","02","M","PRELIMINARY","YES",8,177,177,0
"23","2302","2302020","2302020-03","03","F","FINAL","YES",8,163,164,-1
"23","2302","2302020","2302020-03","03","F","PRELIMINARY","YES",8,163,164,-1
"23","2302","2302021","2302021-01","01","M","FINAL","YES",3,156,156,0
"23","2302","2302021","2302021-01","01","M","PRELIMINARY","YES",3,156,156,0
"23","2302","2302021","2302021-02","02","M","FINAL","YES",6,209,209,0
"23","2302","2302021","2302021-02","02","M","PRELIMINARY","YES",6,209,209,0
"23","2302","2302021","2302021-03","03","F","FINAL","YES",13,220,220,0
"23","2302","2302021","2302021-03","03","F","PRELIMINARY","YES",13,220,220,0
"23","2302","2302022","2302022-01","01","M","FINAL","YES",3,95,95,0
"23","2302","2302022","2302022-01","01","M","PRELIMINARY","YES",3,95,95,0
"23","2302","2302022","2302022-02","02","M","FINAL","YES",2,107,107,0
"23","2302","2302022","2302022-02","02","M","PRELIMINARY","YES",2,107,107,0
"23","2302","2302022","2302022-03","03","F","FINAL","YES",2,82,82,0
"23","2302","2302022","2302022-03","03","F","PRELIMINARY","YES",2,82,82,0
"23","2302","2302023","2302023-01","01","M","FINAL","YES",20,351,352,-1
"23","2302","2302023","2302023-01","01","M","PRELIMINARY","YES",20,351,352,-1
"23","2302","2302023","2302023-02","02","F","FINAL","YES",9,123,123,0
"23","2302","2302023","2302023-02","02","F","PRELIMINARY","YES",9,123,123,0
"23","2302","2302024","2302024-01","01","M","FINAL","YES",17,236,236,0
"23","2302","2302024","2302024-01","01","M","PRELIMINARY","YES",17,236,236,0
"23","2302","2302024","2302024-02","02","F","FINAL","YES",NA,NA,NA,NA
"23","2302","2302024","2302024-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"23","2302","2302025","2302025-01","01","M","FINAL","YES",3,133,133,0
"23","2302","2302025","2302025-01","01","M","PRELIMINARY","YES",3,133,133,0
"23","2302","2302025","2302025-02","02","M","FINAL","YES",5,171,171,0
"23","2302","2302025","2302025-02","02","M","PRELIMINARY","YES",5,171,171,0
"23","2302","2302025","2302025-03","03","F","FINAL","YES",2,113,113,0
"23","2302","2302025","2302025-03","03","F","PRELIMINARY","YES",2,113,113,0
"23","2302","2302026","2302026-01","01","M","FINAL","YES",6,138,138,0
"23","2302","2302026","2302026-01","01","M","PRELIMINARY","YES",6,138,138,0
"23","2302","2302026","2302026-02","02","F","FINAL","YES",0,6,6,0
"23","2302","2302026","2302026-02","02","F","PRELIMINARY","YES",0,6,6,0
"23","2302","2302027","2302027-01","01","M","FINAL","YES",8,265,266,-1
"23","2302","2302027","2302027-01","01","M","PRELIMINARY","YES",8,265,266,-1
"23","2302","2302027","2302027-02","02","F","FINAL","YES",9,206,206,0
"23","2302","2302027","2302027-02","02","F","PRELIMINARY","YES",9,206,206,0
"23","2303","2303032","2303032-01","01","M","FINAL","NO",NA,NA,NA,NA
"23","2303","2303032","2303032-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"23","2303","2303032","2303032-02","02","F","FINAL","YES",9,584,584,0
"23","2303","2303032","2303032-02","02","F","PRELIMINARY","YES",9,584,584,0
"23","2303","2303033","2303033-01","01","M","FINAL","YES",10,408,409,-1
"23","2303","2303033","2303033-01","01","M","PRELIMINARY","YES",10,408,409,-1
"23","2303","2303033","2303033-02","02","M","FINAL","YES",16,469,469,0
"23","2303","2303033","2303033-02","02","M","PRELIMINARY","YES",16,469,469,0
"23","2303","2303033","2303033-03","03","F","FINAL","YES",2,160,160,0
"23","2303","2303033","2303033-03","03","F","PRELIMINARY","YES",2,160,160,0
"23","2303","2303035","2303035-01","01","M","FINAL","YES",7,147,147,0
"23","2303","2303035","2303035-01","01","M","PRELIMINARY","YES",7,147,147,0
"23","2303","2303035","2303035-02","02","M","FINAL","YES",2,80,81,-1
"23","2303","2303035","2303035-02","02","M","PRELIMINARY","YES",2,80,81,-1
"23","2303","2303035","2303035-03","03","F","FINAL","YES",11,342,342,0
"23","2303","2303035","2303035-03","03","F","PRELIMINARY","YES",11,342,342,0
"23","2303","2303036","2303036-01","01","M","FINAL","YES",14,435,435,0
"23","2303","2303036","2303036-01","01","M","PRELIMINARY","YES",14,435,435,0
"23","2303","2303036","2303036-02","02","M","FINAL","YES",4,318,318,0
"23","2303","2303036","2303036-02","02","M","PRELIMINARY","YES",4,318,318,0
"23","2303","2303036","2303036-03","03","M","FINAL","YES",10,363,364,-1
"23","2303","2303036","2303036-03","03","M","PRELIMINARY","YES",10,363,364,-1
"23","2303","2303036","2303036-04","04","F","FINAL","NO",NA,NA,NA,NA
"23","2303","2303036","2303036-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"23","2303","2303037","2303037-01","01","M","FINAL","YES",19,507,508,-1
"23","2303","2303037","2303037-01","01","M","PRELIMINARY","YES",19,507,508,-1
"23","2303","2303037","2303037-02","02","F","FINAL","YES",22,319,319,0
"23","2303","2303037","2303037-02","02","F","PRELIMINARY","YES",22,319,319,0
"23","2303","2303038","2303038-01","01","M","FINAL","YES",3,406,406,0
"23","2303","2303038","2303038-01","01","M","PRELIMINARY","YES",3,406,406,0
"23","2303","2303038","2303038-02","02","F","FINAL","YES",11,268,268,0
"23","2303","2303038","2303038-02","02","F","PRELIMINARY","YES",11,268,268,0
"23","2303","2303039","2303039-01","01","M","FINAL","YES",15,273,274,-1
"23","2303","2303039","2303039-01","01","M","PRELIMINARY","YES",15,273,274,-1
"23","2303","2303039","2303039-02","02","M","FINAL","YES",20,257,257,0
"23","2303","2303039","2303039-02","02","M","PRELIMINARY","YES",20,257,257,0
"23","2303","2303039","2303039-03","03","F","FINAL","YES",19,391,392,-1
"23","2303","2303039","2303039-03","03","F","PRELIMINARY","YES",19,391,392,-1
"23","2303","2303040","2303040-01","01","M","FINAL","YES",17,579,581,-2
"23","2303","2303040","2303040-01","01","M","PRELIMINARY","YES",17,579,581,-2
"23","2303","2303040","2303040-02","02","F","FINAL","YES",28,351,351,0
"23","2303","2303040","2303040-02","02","F","PRELIMINARY","YES",28,351,351,0
"23","2303","2303041","2303041-01","01","M","FINAL","YES",13,385,385,0
"23","2303","2303041","2303041-01","01","M","PRELIMINARY","YES",13,385,385,0
"23","2303","2303041","2303041-02","02","F","FINAL","YES",18,258,258,0
"23","2303","2303041","2303041-02","02","F","PRELIMINARY","YES",18,258,258,0
"23","2303","2303042","2303042-01","01","M","FINAL","YES",13,521,521,0
"23","2303","2303042","2303042-01","01","M","PRELIMINARY","YES",13,521,521,0
"23","2303","2303042","2303042-02","02","F","FINAL","YES",0,579,579,0
"23","2303","2303042","2303042-02","02","F","PRELIMINARY","YES",0,579,579,0
"23","2303","2303043","2303043-01","01","M","FINAL","YES",7,311,311,0
"23","2303","2303043","2303043-01","01","M","PRELIMINARY","YES",7,311,311,0
"23","2303","2303043","2303043-02","02","M","FINAL","YES",18,405,405,0
"23","2303","2303043","2303043-02","02","M","PRELIMINARY","YES",18,405,405,0
"23","2303","2303043","2303043-03","03","F","FINAL","YES",38,327,329,-2
"23","2303","2303043","2303043-03","03","F","PRELIMINARY","YES",38,327,329,-2
"23","2303","2303044","2303044-01","01","M","FINAL","YES",13,585,586,-1
"23","2303","2303044","2303044-01","01","M","PRELIMINARY","YES",13,585,586,-1
"23","2303","2303044","2303044-02","02","F","FINAL","YES",12,588,588,0
"23","2303","2303044","2303044-02","02","F","PRELIMINARY","YES",12,588,588,0
"23","2303","2303045","2303045-01","01","M","FINAL","YES",23,262,263,-1
"23","2303","2303045","2303045-01","01","M","PRELIMINARY","YES",23,262,263,-1
"23","2303","2303045","2303045-02","02","M","FINAL","YES",6,179,180,-1
"23","2303","2303045","2303045-02","02","M","PRELIMINARY","YES",6,179,180,-1
"23","2303","2303045","2303045-03","03","F","FINAL","YES",2,98,98,0
"23","2303","2303045","2303045-03","03","F","PRELIMINARY","YES",2,98,98,0
"23","2303","2303046","2303046-01","01","M","FINAL","YES",19,394,394,0
"23","2303","2303046","2303046-01","01","M","PRELIMINARY","YES",19,394,394,0
"23","2303","2303046","2303046-02","02","M","FINAL","YES",5,280,280,0
"23","2303","2303046","2303046-02","02","M","PRELIMINARY","YES",5,280,280,0
"23","2303","2303046","2303046-03","03","F","FINAL","YES",6,589,589,0
"23","2303","2303046","2303046-03","03","F","PRELIMINARY","YES",6,589,589,0
"23","2303","2303047","2303047-01","01","M","FINAL","NO",NA,NA,NA,NA
"23","2303","2303047","2303047-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"23","2303","2303047","2303047-02","02","M","FINAL","NO",NA,NA,NA,NA
"23","2303","2303047","2303047-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"23","2303","2303047","2303047-03","03","F","FINAL","YES",11,166,166,0
"23","2303","2303047","2303047-03","03","F","PRELIMINARY","YES",11,166,166,0
"23","2303","2303048","2303048-01","01","M","FINAL","YES",15,391,391,0
"23","2303","2303048","2303048-01","01","M","PRELIMINARY","YES",15,391,391,0
"23","2303","2303048","2303048-02","02","M","FINAL","YES",8,402,402,0
"23","2303","2303048","2303048-02","02","M","PRELIMINARY","YES",8,402,402,0
"23","2303","2303048","2303048-03","03","F","FINAL","NO",NA,NA,NA,NA
"23","2303","2303048","2303048-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"23","2303","2303049","2303049-01","01","M","FINAL","YES",3,367,252,115
"23","2303","2303049","2303049-01","01","M","PRELIMINARY","YES",3,367,252,115
