"province_code","district_code","pc_code","ps_code"
"08","0801","0801002","0801002-02"
"08","0801","0801002","0801002-03"
"08","0801","0801003","0801003-01"
"08","0801","0801003","0801003-02"
"08","0801","0801004","0801004-01"
"08","0801","0801004","0801004-02"
"08","0801","0801004","0801004-03"
"08","0801","0801005","0801005-01"
"08","0801","0801005","0801005-02"
"08","0801","0801005","0801005-03"
"08","0801","0801005","0801005-04"
"08","0801","0801006","0801006-01"
"08","0801","0801006","0801006-02"
"08","0801","0801007","0801007-01"
"08","0801","0801007","0801007-02"
"08","0801","0801008","0801008-01"
"08","0801","0801008","0801008-02"
"08","0801","0801009","0801009-01"
"08","0801","0801009","0801009-02"
"08","0801","0801010","0801010-01"
"08","0801","0801010","0801010-02"
"08","0801","0801011","0801011-01"
"08","0801","0801011","0801011-02"
"08","0801","0801018","0801018-01"
"08","0801","0801018","0801018-02"
"08","0802","0802012","0802012-01"
"08","0802","0802012","0802012-02"
"08","0802","0802013","0802013-01"
"08","0802","0802013","0802013-02"
"08","0802","0802014","0802014-01"
"08","0802","0802014","0802014-02"
"08","0802","0802015","0802015-01"
"08","0802","0802015","0802015-02"
"08","0802","0802016","0802016-01"
"08","0802","0802016","0802016-02"
"08","0802","0802016","0802016-03"
"08","0802","0802017","0802017-01"
"08","0802","0802017","0802017-02"
"08","0802","0802019","0802019-01"
"08","0802","0802019","0802019-02"
"08","0802","0802020","0802020-01"
"08","0802","0802020","0802020-02"
"08","0803","0803021","0803021-01"
"08","0803","0803021","0803021-02"
"08","0803","0803022","0803022-01"
"08","0803","0803022","0803022-02"
"08","0803","0803023","0803023-01"
"08","0803","0803023","0803023-02"
"08","0803","0803023","0803023-03"
"08","0803","0803023","0803023-04"
"08","0803","0803024","0803024-01"
"08","0803","0803024","0803024-02"
"08","0803","0803025","0803025-01"
"08","0803","0803025","0803025-02"
"08","0803","0803026","0803026-01"
"08","0803","0803026","0803026-02"
"08","0803","0803027","0803027-01"
"08","0803","0803027","0803027-02"
"08","0803","0803028","0803028-01"
"08","0803","0803028","0803028-02"
"08","0803","0803029","0803029-01"
"08","0803","0803029","0803029-02"
"08","0803","0803030","0803030-01"
"08","0803","0803030","0803030-02"
"08","0803","0803031","0803031-01"
"08","0803","0803031","0803031-02"
"08","0803","0803032","0803032-01"
"08","0803","0803032","0803032-02"
"08","0803","0803033","0803033-01"
"08","0803","0803033","0803033-02"
"08","0804","0804034","0804034-01"
"08","0804","0804034","0804034-02"
"08","0804","0804034","0804034-03"
"08","0804","0804035","0804035-01"
"08","0804","0804035","0804035-02"
"08","0804","0804036","0804036-01"
"08","0804","0804036","0804036-02"
"08","0804","0804037","0804037-01"
"08","0804","0804037","0804037-02"
"08","0804","0804037","0804037-03"
"08","0804","0804038","0804038-01"
"08","0804","0804038","0804038-02"
"08","0804","0804039","0804039-01"
"08","0804","0804039","0804039-02"
"08","0804","0804039","0804039-03"
"08","0804","0804040","0804040-01"
"08","0804","0804040","0804040-02"
"08","0804","0804041","0804041-01"
"08","0804","0804041","0804041-02"
"08","0804","0804042","0804042-01"
"08","0804","0804042","0804042-02"
"08","0804","0804043","0804043-01"
"08","0804","0804043","0804043-02"
"08","0804","0804044","0804044-01"
"08","0804","0804044","0804044-02"
"08","0804","0804045","0804045-01"
"08","0804","0804045","0804045-02"
"08","0804","0804046","0804046-01"
"08","0804","0804046","0804046-02"
"08","0804","0804047","0804047-01"
"08","0804","0804047","0804047-02"
"08","0804","0804048","0804048-01"
"08","0804","0804048","0804048-02"
"08","0804","0804049","0804049-01"
"08","0804","0804049","0804049-02"
"08","0804","0804050","0804050-01"
"08","0804","0804050","0804050-02"
"08","0805","0805051","0805051-01"
"08","0805","0805051","0805051-02"
"08","0805","0805051","0805051-03"
"08","0805","0805052","0805052-01"
"08","0805","0805052","0805052-02"
"08","0805","0805053","0805053-01"
"08","0805","0805053","0805053-02"
"08","0805","0805054","0805054-01"
"08","0805","0805054","0805054-02"
"08","0805","0805054","0805054-03"
"08","0805","0805054","0805054-04"
"08","0805","0805055","0805055-01"
"08","0805","0805055","0805055-02"
"08","0805","0805055","0805055-03"
"08","0805","0805055","0805055-04"
"08","0805","0805055","0805055-05"
"08","0805","0805056","0805056-01"
"08","0805","0805057","0805057-01"
"08","0805","0805057","0805057-02"
"08","0805","0805057","0805057-03"
"08","0805","0805058","0805058-01"
"08","0805","0805058","0805058-02"
"08","0805","0805059","0805059-01"
"08","0805","0805059","0805059-02"
"08","0805","0805060","0805060-01"
"08","0805","0805060","0805060-02"
"08","0805","0805060","0805060-03"
"08","0805","0805060","0805060-04"
"08","0805","0805060","0805060-05"
"08","0805","0805061","0805061-01"
"08","0805","0805061","0805061-02"
"08","0806","0806062","0806062-01"
"08","0806","0806062","0806062-02"
"08","0806","0806062","0806062-03"
"08","0806","0806062","0806062-04"
"08","0806","0806063","0806063-01"
"08","0806","0806064","0806064-01"
"08","0806","0806064","0806064-02"
"08","0806","0806065","0806065-01"
"08","0806","0806065","0806065-02"
"08","0806","0806066","0806066-01"
"08","0806","0806066","0806066-02"
"08","0806","0806067","0806067-01"
"08","0806","0806067","0806067-02"
"08","0807","0807068","0807068-01"
"08","0807","0807068","0807068-02"
"08","0807","0807069","0807069-01"
"08","0807","0807069","0807069-02"
"08","0807","0807070","0807070-01"
"08","0807","0807070","0807070-02"
"08","0807","0807071","0807071-01"
"08","0807","0807071","0807071-02"
"08","0807","0807072","0807072-01"
"08","0807","0807072","0807072-02"
"08","0807","0807073","0807073-01"
"08","0807","0807073","0807073-02"
"08","0807","0807074","0807074-01"
"08","0807","0807074","0807074-02"
"08","0807","0807075","0807075-01"
"08","0807","0807075","0807075-02"
"08","0807","0807076","0807076-01"
"08","0807","0807076","0807076-02"
"08","0807","0807077","0807077-01"
"08","0807","0807077","0807077-02"
"08","0807","0807078","0807078-01"
"08","0807","0807078","0807078-02"
"08","0807","0807079","0807079-01"
"08","0807","0807079","0807079-02"
"08","0807","0807080","0807080-01"
"08","0807","0807080","0807080-02"
"08","0807","0807081","0807081-01"
"08","0807","0807081","0807081-02"
"08","0807","0807082","0807082-01"
"08","0807","0807082","0807082-02"
"08","0807","0807083","0807083-01"
"08","0807","0807083","0807083-02"
"08","0808","0808085","0808085-01"
"08","0808","0808085","0808085-02"
"08","0808","0808086","0808086-01"
"08","0808","0808086","0808086-02"
"08","0808","0808087","0808087-01"
"08","0808","0808087","0808087-02"
"08","0808","0808088","0808088-01"
"08","0808","0808088","0808088-02"
"08","0808","0808089","0808089-01"
"08","0808","0808089","0808089-02"
"08","0808","0808090","0808090-01"
"08","0808","0808090","0808090-02"
"08","0808","0808091","0808091-01"
"08","0808","0808091","0808091-02"
"08","0808","0808092","0808092-01"
"08","0808","0808092","0808092-02"
"08","0808","0808093","0808093-01"
"08","0808","0808093","0808093-02"
"08","0808","0808094","0808094-01"
"08","0808","0808094","0808094-02"
"08","0808","0808095","0808095-01"
"08","0808","0808095","0808095-02"
"08","0808","0808096","0808096-01"
"08","0808","0808096","0808096-02"
"08","0808","0808097","0808097-01"
"08","0808","0808097","0808097-02"
"09","0901","0901002","0901002-01"
"09","0901","0901002","0901002-02"
"09","0901","0901002","0901002-03"
"09","0901","0901002","0901002-04"
"09","0901","0901002","0901002-05"
"09","0901","0901003","0901003-01"
"09","0901","0901003","0901003-02"
"09","0901","0901003","0901003-03"
"09","0901","0901003","0901003-04"
"09","0901","0901003","0901003-05"
"09","0901","0901004","0901004-01"
"09","0901","0901004","0901004-02"
"09","0901","0901004","0901004-03"
"09","0901","0901004","0901004-04"
"09","0901","0901004","0901004-05"
"09","0901","0901004","0901004-06"
"09","0901","0901004","0901004-07"
"09","0901","0901004","0901004-08"
"09","0901","0901004","0901004-09"
"09","0901","0901005","0901005-01"
"09","0901","0901005","0901005-02"
"09","0901","0901005","0901005-03"
"09","0901","0901005","0901005-04"
"09","0901","0901006","0901006-01"
"09","0901","0901006","0901006-02"
"09","0901","0901006","0901006-03"
"09","0901","0901006","0901006-04"
"09","0901","0901007","0901007-01"
"09","0901","0901007","0901007-02"
"09","0901","0901007","0901007-03"
"09","0901","0901007","0901007-04"
"09","0901","0901007","0901007-05"
"09","0901","0901007","0901007-06"
"09","0901","0901007","0901007-07"
"09","0901","0901007","0901007-08"
"09","0901","0901007","0901007-09"
"09","0901","0901007","0901007-10"
"09","0901","0901007","0901007-11"
"09","0901","0901008","0901008-01"
"09","0901","0901008","0901008-02"
"09","0901","0901008","0901008-03"
"09","0901","0901008","0901008-04"
"09","0901","0901008","0901008-05"
"09","0901","0901008","0901008-06"
"09","0901","0901008","0901008-07"
"09","0901","0901008","0901008-08"
"09","0901","0901008","0901008-09"
"09","0901","0901008","0901008-10"
"09","0901","0901008","0901008-11"
"09","0901","0901008","0901008-12"
"09","0901","0901009","0901009-01"
"09","0901","0901009","0901009-02"
"09","0901","0901009","0901009-03"
"09","0901","0901009","0901009-04"
"09","0901","0901009","0901009-05"
"09","0901","0901010","0901010-01"
"09","0901","0901010","0901010-02"
"09","0901","0901010","0901010-03"
"09","0901","0901010","0901010-04"
"09","0901","0901010","0901010-05"
"09","0901","0901011","0901011-01"
"09","0901","0901011","0901011-02"
"09","0901","0901011","0901011-03"
"09","0901","0901011","0901011-04"
"09","0901","0901011","0901011-05"
"09","0901","0901011","0901011-06"
"09","0901","0901011","0901011-07"
"09","0901","0901012","0901012-01"
"09","0901","0901012","0901012-02"
"09","0901","0901012","0901012-03"
"09","0901","0901012","0901012-04"
"09","0901","0901012","0901012-05"
"09","0901","0901012","0901012-06"
"09","0901","0901012","0901012-07"
"09","0901","0901012","0901012-08"
"09","0901","0901013","0901013-01"
"09","0901","0901013","0901013-02"
"09","0901","0901013","0901013-03"
"09","0901","0901013","0901013-04"
"09","0901","0901013","0901013-05"
"09","0901","0901013","0901013-06"
"09","0901","0901013","0901013-07"
"09","0901","0901013","0901013-08"
"09","0901","0901013","0901013-09"
"09","0901","0901013","0901013-10"
"09","0901","0901014","0901014-01"
"09","0901","0901014","0901014-02"
"09","0901","0901014","0901014-03"
"09","0901","0901014","0901014-04"
"09","0901","0901014","0901014-05"
"09","0901","0901015","0901015-01"
"09","0901","0901015","0901015-02"
"09","0901","0901015","0901015-03"
"09","0901","0901015","0901015-04"
"09","0901","0901015","0901015-05"
"09","0901","0901016","0901016-01"
"09","0901","0901016","0901016-02"
"09","0901","0901016","0901016-03"
"09","0901","0901016","0901016-04"
"09","0901","0901018","0901018-01"
"09","0901","0901022","0901022-01"
"09","0901","0901022","0901022-02"
"09","0901","0901023","0901023-01"
"09","0901","0901023","0901023-02"
"09","0901","0901023","0901023-03"
"09","0901","0901023","0901023-04"
"09","0901","0901025","0901025-01"
"09","0901","0901025","0901025-02"
"09","0903","0903067","0903067-01"
"09","0903","0903067","0903067-02"
"09","0903","0903067","0903067-03"
"09","0903","0903067","0903067-04"
"09","0903","0903069","0903069-01"
"09","0903","0903069","0903069-02"
"09","0903","0903069","0903069-03"
"09","0903","0903069","0903069-04"
"09","0903","0903070","0903070-01"
"09","0903","0903070","0903070-02"
"09","0903","0903071","0903071-01"
"09","0903","0903071","0903071-02"
"09","0903","0903071","0903071-03"
"09","0903","0903071","0903071-04"
"09","0903","0903072","0903072-01"
"09","0903","0903072","0903072-02"
"09","0903","0903073","0903073-01"
"09","0903","0903073","0903073-02"
"09","0903","0903073","0903073-03"
"09","0903","0903074","0903074-01"
"09","0903","0903074","0903074-02"
"09","0903","0903075","0903075-01"
"09","0903","0903075","0903075-02"
"09","0903","0903076","0903076-01"
"09","0903","0903076","0903076-02"
"09","0903","0903076","0903076-03"
"09","0903","0903077","0903077-01"
"09","0903","0903077","0903077-02"
"09","0903","0903077","0903077-03"
"09","0903","0903077","0903077-04"
"09","0903","0903078","0903078-01"
"09","0903","0903078","0903078-02"
"09","0903","0903079","0903079-01"
"09","0903","0903079","0903079-02"
"09","0903","0903080","0903080-01"
"09","0903","0903080","0903080-02"
"09","0903","0903088","0903088-01"
"09","0903","0903088","0903088-02"
"09","0903","0903088","0903088-03"
"09","0903","0903088","0903088-04"
"09","0903","0903088","0903088-05"
"09","0903","0903088","0903088-06"
"09","0903","0903090","0903090-01"
"09","0903","0903090","0903090-02"
"09","0903","0903090","0903090-03"
"09","0904","0904091","0904091-01"
"09","0904","0904091","0904091-02"
"09","0904","0904091","0904091-03"
"09","0904","0904091","0904091-04"
"09","0904","0904091","0904091-05"
"09","0904","0904091","0904091-06"
"09","0904","0904092","0904092-01"
"09","0904","0904092","0904092-02"
"09","0904","0904092","0904092-03"
"09","0904","0904092","0904092-04"
"09","0904","0904093","0904093-01"
"09","0904","0904093","0904093-02"
"09","0904","0904093","0904093-03"
"09","0904","0904094","0904094-01"
"09","0904","0904094","0904094-02"
"09","0904","0904094","0904094-03"
"09","0904","0904094","0904094-04"
"09","0904","0904095","0904095-01"
"09","0904","0904095","0904095-02"
"09","0904","0904095","0904095-03"
"09","0904","0904095","0904095-04"
"09","0904","0904096","0904096-01"
"09","0904","0904096","0904096-02"
"09","0904","0904096","0904096-03"
"09","0904","0904096","0904096-04"
"09","0904","0904096","0904096-05"
"09","0904","0904096","0904096-06"
"09","0904","0904097","0904097-01"
"09","0904","0904097","0904097-02"
"09","0904","0904097","0904097-03"
"09","0904","0904097","0904097-04"
"09","0904","0904097","0904097-05"
"09","0904","0904097","0904097-06"
"09","0904","0904098","0904098-01"
"09","0904","0904098","0904098-02"
"09","0904","0904098","0904098-03"
"09","0904","0904098","0904098-04"
"09","0904","0904098","0904098-05"
"09","0904","0904099","0904099-01"
"09","0904","0904099","0904099-02"
"09","0904","0904099","0904099-03"
"09","0904","0904099","0904099-04"
"09","0904","0904099","0904099-05"
"09","0904","0904101","0904101-01"
"09","0904","0904101","0904101-02"
"09","0904","0904101","0904101-03"
"09","0904","0904102","0904102-01"
"09","0904","0904102","0904102-02"
"09","0904","0904102","0904102-03"
"09","0904","0904102","0904102-04"
"09","0904","0904103","0904103-01"
"09","0904","0904103","0904103-02"
"09","0904","0904104","0904104-01"
"09","0904","0904104","0904104-02"
"09","0904","0904104","0904104-03"
"09","0904","0904104","0904104-04"
"09","0904","0904105","0904105-01"
"09","0904","0904105","0904105-02"
"09","0904","0904106","0904106-01"
"09","0904","0904106","0904106-02"
"09","0904","0904106","0904106-03"
"09","0904","0904113","0904113-01"
"09","0904","0904113","0904113-02"
"09","0904","0904113","0904113-03"
"09","0904","0904113","0904113-04"
"09","0904","0904113","0904113-05"
"09","0904","0904113","0904113-06"
"09","0904","0904113","0904113-07"
"09","0904","0904113","0904113-08"
"09","0904","0904114","0904114-01"
"09","0904","0904114","0904114-02"
"09","0904","0904114","0904114-03"
"09","0904","0904114","0904114-04"
"09","0904","0904114","0904114-05"
"09","0904","0904115","0904115-01"
"09","0904","0904115","0904115-02"
"09","0904","0904115","0904115-03"
"09","0904","0904115","0904115-04"
"09","0904","0904115","0904115-05"
"09","0904","0904117","0904117-01"
"09","0904","0904117","0904117-02"
"09","0904","0904117","0904117-03"
"09","0904","0904117","0904117-04"
"09","0904","0904117","0904117-05"
"09","0904","0904117","0904117-06"
"09","0904","0904117","0904117-07"
"09","0904","0904117","0904117-08"
"09","0904","0904117","0904117-09"
"09","0904","0904117","0904117-10"
"09","0905","0905118","0905118-01"
"09","0905","0905118","0905118-02"
"09","0905","0905119","0905119-01"
"09","0905","0905119","0905119-02"
"09","0905","0905119","0905119-03"
"09","0905","0905119","0905119-04"
"09","0905","0905119","0905119-05"
"09","0905","0905119","0905119-06"
"09","0905","0905119","0905119-07"
"09","0905","0905120","0905120-01"
"09","0905","0905120","0905120-02"
"09","0905","0905120","0905120-03"
"09","0905","0905120","0905120-04"
