"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"05","0507","0507081","0507081-02","YES","YES"
"05","0507","0507081","0507081-03","YES","YES"
"05","0507","0507081","0507081-04","YES","YES"
"06","0601","0601001","0601001-01","YES","YES"
"06","0601","0601001","0601001-02","YES","YES"
"06","0601","0601001","0601001-03","YES","YES"
"06","0601","0601002","0601002-01","YES","YES"
"06","0601","0601002","0601002-02","YES","YES"
"06","0601","0601002","0601002-03","YES","YES"
"06","0601","0601002","0601002-04","YES","YES"
"06","0601","0601002","0601002-05","YES","YES"
"06","0601","0601002","0601002-06","YES","YES"
"06","0601","0601002","0601002-07","YES","YES"
"06","0601","0601002","0601002-08","YES","YES"
"06","0601","0601003","0601003-01","YES","YES"
"06","0601","0601003","0601003-02","YES","YES"
"06","0601","0601003","0601003-03","YES","YES"
"06","0601","0601003","0601003-04","YES","YES"
"06","0601","0601003","0601003-05","YES","YES"
"06","0601","0601004","0601004-01","YES","YES"
"06","0601","0601004","0601004-02","YES","YES"
"06","0601","0601004","0601004-03","YES","YES"
"06","0601","0601004","0601004-04","YES","YES"
"06","0601","0601004","0601004-05","YES","YES"
"06","0601","0601004","0601004-06","YES","YES"
"06","0601","0601005","0601005-01","YES","YES"
"06","0601","0601005","0601005-02","YES","YES"
"06","0601","0601005","0601005-03","YES","YES"
"06","0601","0601005","0601005-04","YES","YES"
"06","0601","0601005","0601005-05","YES","YES"
"06","0601","0601006","0601006-01","YES","YES"
"06","0601","0601006","0601006-02","YES","YES"
"06","0601","0601006","0601006-03","YES","YES"
"06","0601","0601006","0601006-04","YES","YES"
"06","0601","0601006","0601006-05","YES","YES"
"06","0601","0601006","0601006-06","YES","YES"
"06","0601","0601006","0601006-07","YES","YES"
"06","0601","0601006","0601006-08","YES","YES"
"06","0601","0601007","0601007-01","YES","YES"
"06","0601","0601007","0601007-02","YES","YES"
"06","0601","0601007","0601007-03","YES","YES"
"06","0601","0601007","0601007-04","YES","YES"
"06","0601","0601007","0601007-05","YES","YES"
"06","0601","0601008","0601008-01","YES","YES"
"06","0601","0601008","0601008-02","YES","YES"
"06","0601","0601008","0601008-03","YES","YES"
"06","0601","0601008","0601008-04","YES","YES"
"06","0601","0601008","0601008-05","YES","YES"
"06","0601","0601008","0601008-06","YES","YES"
"06","0601","0601008","0601008-07","YES","YES"
"06","0601","0601008","0601008-08","YES","YES"
"06","0601","0601008","0601008-09","YES","YES"
"06","0601","0601008","0601008-10","YES","YES"
"06","0601","0601008","0601008-11","YES","YES"
"06","0601","0601008","0601008-12","YES","YES"
"06","0601","0601008","0601008-13","YES","YES"
"06","0601","0601009","0601009-01","YES","YES"
"06","0601","0601009","0601009-02","YES","YES"
"06","0601","0601009","0601009-03","YES","YES"
"06","0601","0601009","0601009-04","YES","YES"
"06","0601","0601009","0601009-05","YES","YES"
"06","0601","0601009","0601009-06","YES","YES"
"06","0601","0601009","0601009-07","YES","YES"
"06","0601","0601009","0601009-08","YES","YES"
"06","0601","0601009","0601009-09","YES","YES"
"06","0601","0601009","0601009-10","YES","YES"
"06","0601","0601010","0601010-01","YES","YES"
"06","0601","0601010","0601010-02","YES","YES"
"06","0601","0601010","0601010-03","YES","YES"
"06","0601","0601010","0601010-04","YES","YES"
"06","0601","0601010","0601010-05","YES","YES"
"06","0601","0601010","0601010-06","YES","YES"
"06","0601","0601010","0601010-07","YES","YES"
"06","0601","0601010","0601010-08","YES","YES"
"06","0601","0601010","0601010-09","YES","YES"
"06","0601","0601011","0601011-01","YES","YES"
"06","0601","0601011","0601011-02","YES","YES"
"06","0601","0601011","0601011-03","YES","YES"
"06","0601","0601011","0601011-04","YES","YES"
"06","0601","0601011","0601011-05","YES","YES"
"06","0601","0601011","0601011-06","YES","YES"
"06","0601","0601011","0601011-07","YES","YES"
"06","0601","0601011","0601011-08","YES","YES"
"06","0601","0601012","0601012-01","YES","YES"
"06","0601","0601012","0601012-02","YES","YES"
"06","0601","0601012","0601012-03","YES","YES"
"06","0601","0601012","0601012-04","YES","YES"
"06","0601","0601012","0601012-05","YES","YES"
"06","0601","0601012","0601012-06","YES","YES"
"06","0601","0601012","0601012-07","YES","YES"
"06","0601","0601012","0601012-08","YES","YES"
"06","0601","0601013","0601013-01","YES","YES"
"06","0601","0601013","0601013-02","YES","YES"
"06","0601","0601013","0601013-03","YES","YES"
"06","0601","0601013","0601013-04","YES","YES"
"06","0601","0601013","0601013-05","YES","YES"
"06","0601","0601013","0601013-06","YES","YES"
"06","0601","0601013","0601013-07","YES","YES"
"06","0601","0601013","0601013-08","YES","YES"
"06","0601","0601013","0601013-09","YES","YES"
"06","0601","0601014","0601014-01","YES","YES"
"06","0601","0601014","0601014-02","YES","YES"
"06","0601","0601014","0601014-03","YES","YES"
"06","0601","0601014","0601014-04","YES","YES"
"06","0601","0601014","0601014-05","YES","YES"
"06","0601","0601014","0601014-06","YES","YES"
"06","0601","0601015","0601015-01","YES","YES"
"06","0601","0601015","0601015-02","YES","YES"
"06","0601","0601015","0601015-03","YES","YES"
"06","0601","0601015","0601015-04","YES","YES"
"06","0601","0601016","0601016-01","YES","YES"
"06","0601","0601016","0601016-02","YES","YES"
"06","0601","0601016","0601016-03","YES","YES"
"06","0601","0601016","0601016-04","YES","YES"
"06","0601","0601016","0601016-05","YES","YES"
"06","0601","0601016","0601016-06","YES","YES"
"06","0601","0601016","0601016-07","YES","YES"
"06","0601","0601016","0601016-08","YES","YES"
"06","0601","0601017","0601017-01","YES","YES"
"06","0601","0601017","0601017-02","YES","YES"
"06","0601","0601017","0601017-03","YES","YES"
"06","0601","0601017","0601017-04","YES","YES"
"06","0601","0601017","0601017-05","YES","YES"
"06","0601","0601017","0601017-06","YES","YES"
"06","0601","0601017","0601017-07","YES","YES"
"06","0601","0601017","0601017-08","YES","YES"
"06","0601","0601017","0601017-09","YES","YES"
"06","0601","0601017","0601017-10","YES","YES"
"06","0601","0601017","0601017-11","YES","YES"
"06","0601","0601017","0601017-12","YES","YES"
"06","0601","0601017","0601017-13","YES","YES"
"06","0601","0601017","0601017-14","YES","YES"
"06","0601","0601018","0601018-01","YES","YES"
"06","0601","0601018","0601018-02","YES","YES"
"06","0601","0601018","0601018-03","YES","YES"
"06","0601","0601018","0601018-04","YES","YES"
"06","0601","0601018","0601018-05","YES","YES"
"06","0601","0601018","0601018-06","YES","YES"
"06","0601","0601018","0601018-07","YES","YES"
"06","0601","0601018","0601018-08","YES","YES"
"06","0601","0601018","0601018-09","YES","YES"
"06","0601","0601018","0601018-10","YES","YES"
"06","0601","0601019","0601019-01","YES","YES"
"06","0601","0601019","0601019-02","YES","YES"
"06","0601","0601019","0601019-03","YES","YES"
"06","0601","0601019","0601019-04","YES","YES"
"06","0601","0601019","0601019-05","YES","YES"
"06","0601","0601019","0601019-06","YES","YES"
"06","0601","0601019","0601019-07","YES","YES"
"06","0601","0601019","0601019-08","YES","YES"
"06","0601","0601019","0601019-09","YES","YES"
"06","0601","0601020","0601020-01","YES","YES"
"06","0601","0601020","0601020-02","YES","YES"
"06","0601","0601020","0601020-03","YES","YES"
"06","0601","0601020","0601020-04","YES","YES"
"06","0601","0601020","0601020-05","YES","YES"
"06","0601","0601021","0601021-01","YES","YES"
"06","0601","0601021","0601021-02","YES","YES"
"06","0601","0601021","0601021-03","YES","YES"
"06","0601","0601021","0601021-04","YES","YES"
"06","0601","0601021","0601021-05","YES","YES"
"06","0601","0601021","0601021-06","YES","YES"
"06","0601","0601021","0601021-07","YES","YES"
"06","0601","0601021","0601021-08","YES","YES"
"06","0601","0601021","0601021-09","YES","YES"
"06","0601","0601022","0601022-01","YES","YES"
"06","0601","0601022","0601022-02","YES","YES"
"06","0601","0601022","0601022-03","YES","YES"
"06","0601","0601022","0601022-04","YES","YES"
"06","0601","0601023","0601023-01","YES","YES"
"06","0601","0601023","0601023-02","YES","YES"
"06","0601","0601023","0601023-03","YES","YES"
"06","0601","0601023","0601023-04","YES","YES"
"06","0601","0601023","0601023-05","YES","YES"
"06","0601","0601024","0601024-01","YES","YES"
"06","0601","0601024","0601024-02","YES","YES"
"06","0601","0601024","0601024-03","YES","YES"
"06","0601","0601024","0601024-04","YES","YES"
"06","0601","0601024","0601024-05","YES","YES"
"06","0601","0601024","0601024-06","YES","YES"
"06","0601","0601025","0601025-01","YES","YES"
"06","0601","0601025","0601025-02","YES","YES"
"06","0601","0601025","0601025-03","YES","YES"
"06","0601","0601025","0601025-04","YES","YES"
"06","0601","0601026","0601026-01","YES","YES"
"06","0601","0601027","0601027-01","YES","YES"
"06","0601","0601027","0601027-02","YES","YES"
"06","0601","0601027","0601027-03","YES","YES"
"06","0601","0601027","0601027-04","YES","YES"
"06","0601","0601027","0601027-05","YES","YES"
"06","0601","0601027","0601027-06","YES","YES"
"06","0601","0601027","0601027-07","YES","YES"
"06","0601","0601027","0601027-08","YES","YES"
"06","0601","0601027","0601027-09","YES","YES"
"06","0601","0601027","0601027-10","YES","YES"
"06","0601","0601027","0601027-11","YES","YES"
"06","0601","0601027","0601027-12","YES","YES"
"06","0601","0601027","0601027-13","YES","YES"
"06","0601","0601027","0601027-14","YES","YES"
"06","0601","0601027","0601027-15","YES","YES"
"06","0601","0601027","0601027-16","YES","YES"
"06","0601","0601028","0601028-01","YES","YES"
"06","0601","0601028","0601028-02","YES","YES"
"06","0601","0601028","0601028-03","YES","YES"
"06","0601","0601029","0601029-01","YES","YES"
"06","0601","0601029","0601029-02","YES","YES"
"06","0601","0601029","0601029-03","YES","YES"
"06","0601","0601029","0601029-04","YES","YES"
"06","0601","0601029","0601029-05","YES","YES"
"06","0601","0601029","0601029-06","YES","YES"
"06","0601","0601030","0601030-01","YES","YES"
"06","0601","0601030","0601030-02","YES","YES"
"06","0601","0601030","0601030-03","YES","YES"
"06","0601","0601030","0601030-04","YES","YES"
"06","0601","0601030","0601030-05","YES","YES"
"06","0601","0601030","0601030-06","YES","YES"
"06","0601","0601030","0601030-07","YES","YES"
"06","0601","0601030","0601030-08","YES","YES"
"06","0601","0601030","0601030-09","YES","YES"
"06","0601","0601030","0601030-10","YES","YES"
"06","0601","0601031","0601031-01","YES","YES"
"06","0601","0601031","0601031-02","YES","YES"
"06","0601","0601031","0601031-03","YES","YES"
"06","0601","0601031","0601031-04","YES","YES"
"06","0601","0601031","0601031-05","YES","YES"
"06","0601","0601031","0601031-06","YES","YES"
"06","0601","0601032","0601032-01","YES","YES"
"06","0601","0601032","0601032-02","YES","YES"
"06","0601","0601032","0601032-03","YES","YES"
"06","0601","0601032","0601032-04","YES","YES"
"06","0601","0601032","0601032-05","YES","YES"
"06","0601","0601032","0601032-06","YES","YES"
"06","0601","0601033","0601033-01","YES","YES"
"06","0601","0601033","0601033-02","YES","YES"
"06","0601","0601033","0601033-03","YES","YES"
"06","0601","0601033","0601033-04","YES","YES"
"06","0601","0601033","0601033-05","YES","YES"
"06","0601","0601033","0601033-06","YES","YES"
"06","0601","0601033","0601033-07","YES","YES"
"06","0601","0601034","0601034-01","YES","YES"
"06","0601","0601034","0601034-02","YES","YES"
"06","0601","0601034","0601034-03","YES","YES"
"06","0601","0601034","0601034-04","YES","YES"
"06","0601","0601034","0601034-05","YES","YES"
"06","0601","0601035","0601035-01","YES","YES"
"06","0601","0601035","0601035-02","YES","YES"
"06","0601","0601035","0601035-03","YES","YES"
"06","0601","0601035","0601035-04","YES","YES"
"06","0601","0601035","0601035-05","YES","YES"
"06","0601","0601035","0601035-06","YES","YES"
"06","0601","0601035","0601035-07","YES","YES"
"06","0601","0601035","0601035-08","YES","YES"
"06","0601","0601035","0601035-09","YES","YES"
"06","0601","0601036","0601036-01","YES","YES"
"06","0601","0601036","0601036-02","YES","YES"
"06","0601","0601036","0601036-03","YES","YES"
"06","0601","0601036","0601036-04","YES","YES"
"06","0601","0601036","0601036-05","YES","YES"
"06","0601","0601036","0601036-06","YES","YES"
"06","0601","0601037","0601037-01","YES","YES"
"06","0601","0601037","0601037-02","YES","YES"
"06","0601","0601037","0601037-03","YES","YES"
"06","0601","0601037","0601037-04","YES","YES"
"06","0601","0601037","0601037-05","YES","YES"
"06","0601","0601037","0601037-06","YES","YES"
"06","0601","0601037","0601037-07","YES","YES"
"06","0601","0601037","0601037-08","YES","YES"
"06","0601","0601038","0601038-01","YES","YES"
"06","0601","0601038","0601038-02","YES","YES"
"06","0601","0601038","0601038-03","YES","YES"
"06","0601","0601038","0601038-04","YES","YES"
"06","0601","0601038","0601038-05","YES","YES"
"06","0601","0601038","0601038-06","YES","YES"
"06","0601","0601038","0601038-07","YES","YES"
"06","0601","0601038","0601038-08","YES","YES"
"06","0601","0601039","0601039-01","YES","YES"
"06","0601","0601039","0601039-02","YES","YES"
"06","0601","0601039","0601039-03","YES","YES"
"06","0601","0601039","0601039-04","YES","YES"
"06","0601","0601039","0601039-05","YES","YES"
"06","0601","0601039","0601039-06","YES","YES"
"06","0601","0601039","0601039-07","YES","YES"
"06","0601","0601040","0601040-01","YES","YES"
"06","0601","0601040","0601040-02","YES","YES"
"06","0601","0601040","0601040-03","YES","YES"
"06","0601","0601040","0601040-04","YES","YES"
"06","0601","0601040","0601040-05","YES","YES"
"06","0601","0601041","0601041-01","YES","YES"
"06","0601","0601041","0601041-02","YES","YES"
"06","0601","0601041","0601041-03","YES","YES"
"06","0601","0601041","0601041-04","YES","YES"
"06","0601","0601041","0601041-05","YES","YES"
"06","0601","0601041","0601041-06","YES","YES"
"06","0601","0601041","0601041-07","YES","YES"
"06","0601","0601041","0601041-08","YES","YES"
"06","0601","0601042","0601042-01","YES","YES"
"06","0601","0601042","0601042-02","YES","YES"
"06","0601","0601042","0601042-03","YES","YES"
"06","0601","0601042","0601042-04","YES","YES"
"06","0601","0601042","0601042-05","YES","YES"
"06","0601","0601042","0601042-06","YES","YES"
"06","0601","0601042","0601042-07","YES","YES"
"06","0601","0601042","0601042-08","YES","YES"
"06","0601","0601043","0601043-01","YES","YES"
"06","0601","0601043","0601043-02","YES","YES"
"06","0601","0601043","0601043-03","YES","YES"
"06","0601","0601043","0601043-04","YES","YES"
"06","0601","0601043","0601043-05","YES","YES"
"06","0601","0601043","0601043-06","YES","YES"
"06","0601","0601043","0601043-07","YES","YES"
"06","0601","0601043","0601043-08","YES","YES"
"06","0601","0601043","0601043-09","YES","YES"
"06","0601","0601044","0601044-01","YES","YES"
"06","0601","0601044","0601044-02","YES","YES"
"06","0601","0601044","0601044-03","YES","YES"
"06","0601","0601044","0601044-04","YES","YES"
"06","0601","0601044","0601044-05","YES","YES"
"06","0601","0601044","0601044-06","YES","YES"
"06","0601","0601044","0601044-07","YES","YES"
"06","0601","0601044","0601044-08","YES","YES"
"06","0601","0601044","0601044-09","YES","YES"
"06","0601","0601044","0601044-10","YES","YES"
"06","0601","0601044","0601044-11","YES","YES"
"06","0601","0601045","0601045-01","YES","YES"
"06","0601","0601045","0601045-02","YES","YES"
"06","0601","0601045","0601045-03","YES","YES"
"06","0601","0601045","0601045-04","YES","YES"
"06","0601","0601045","0601045-05","YES","YES"
"06","0601","0601045","0601045-06","YES","YES"
"06","0601","0601045","0601045-07","YES","YES"
"06","0601","0601045","0601045-08","YES","YES"
"06","0601","0601046","0601046-01","YES","YES"
"06","0601","0601046","0601046-02","YES","YES"
"06","0601","0601046","0601046-03","YES","YES"
"06","0601","0601046","0601046-04","YES","YES"
"06","0601","0601047","0601047-01","YES","YES"
"06","0601","0601047","0601047-02","YES","YES"
"06","0601","0601047","0601047-03","YES","YES"
"06","0601","0601047","0601047-04","YES","YES"
"06","0601","0601047","0601047-05","YES","YES"
"06","0601","0601047","0601047-06","YES","YES"
"06","0601","0601047","0601047-07","YES","YES"
"06","0601","0601047","0601047-08","YES","YES"
"06","0602","0602048","0602048-01","YES","YES"
"06","0602","0602048","0602048-02","YES","YES"
"06","0602","0602048","0602048-03","YES","YES"
"06","0602","0602048","0602048-04","YES","YES"
"06","0602","0602048","0602048-05","YES","YES"
"06","0602","0602048","0602048-06","YES","YES"
"06","0602","0602049","0602049-01","YES","YES"
"06","0602","0602049","0602049-02","YES","YES"
